18,"Researchers have announced the first known case of a baby born to a partially vaccinated mother who was born with coronavirus antibodies, possibly signaling that mothers can pass on their vaccine protection to their children.",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6424.jpg,1
19,Kris Kobach in Breitbart column now echoing Trump lie voter fraud changed election in NH.,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6425.jpg,1
20,Monday's front page Rollout of UK vaccine faces years of delay DavidParsleyPW deankirby TomorrowsPapersToday ,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6426.jpg,1
21,"BOMBSHELL Drugs, Illegal Foods For Terrorists Allegedly Found On Seized Clinton Foundation Cargo Ship",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6427.jpg,1
22,Doctors with Covid forced to treat,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6428.jpg,1
23,The final NYTSiena polls of all have good news for Biden.,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6429.jpg,1
24,WATCH West Bengal Police resorted to lathicharge as members of a Durga Pooja committee took out a procession for Durga idol immersion in Birbhum yesterday evening.,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6430.jpg,1
25,Congress Passes Bill Repealing CountryOfOrigin Meat Labeling Rule,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6431.jpg,1
26,Someone just told me Theres only deaths from coronavirus in the US.,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6432.jpg,1
27,An Italian journalist gave dogs food to Mike Pompeo saying take it three times a day so that it may help making you Americans faithful and sincere.,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6433.jpg,1
28,India's brutality is unacceptable.,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6434.jpg,1
29,The North East of England has the highest rate of coronavirus infection in the country double that of London according to new data.,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6435.jpg,1
30,Glimpses of Atal Tunnel Rohtang inaugurated by Honourable PM ji in Himachal Pradesh.,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6436.jpg,1
31,Trump Sets Ominous Stage for November 'Im Afraid the Elections Going to be Rigged',/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6437.jpg,1
32,We fight together Covid CoronaVirus ,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6438.jpg,1
33,Tel Aviv city hall lights up as Lebanese flag in show of solidarity,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6439.jpg,1
34,Astonishing clip captures Great White shark leaping through the air in front of boat tour in Australia ,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6440.jpg,1
35, Video shows former Pakistan President Asif Ali Zardari in hospital in ?,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6441.jpg,1
36,"White House claims FBI, NSA told Congress that Russia did not influence election",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6442.jpg,1
37,A photo taken during a large barrage of rockets from Gaza into Israel shows the Iron Dome in action.,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6443.jpg,1
38,Gold Coast Hospital Staff Roll In A Volleyball To Keep Tom Hanks Company In Quarantine CoronavirusPandemic TomHanks ,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6444.jpg,1
39,"Cool paper when people wear face masks, others keep a larger physical distance.",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6445.jpg,1
40,Walkins welcome for everyone eligible for first or second doses of COVID vaccines.,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6446.jpg,1
41,"Similar to his initial response to Charlottesville, Trump responds to the white nationalist attack in New Zealand with I don't know enough about it yet while downplaying the rise in white nationalism",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6447.jpg,1
42,"Joe Biden has said it many times, he is NOT defunding police, NOT taking your guns away, BUT TRUMP HAS SAID, HE'S TAKING YOUR SOCIAL SECURITY, YOUR MEDICARE AND HEALTHCARE PROTECTIONS LIKE PREEXISTING CONDITIONS.",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6448.jpg,1
43,"Raped by minor cousin, yearold Hathras girl dies at Delhi hospital ",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6449.jpg,1
44,Will coronavirus force Portland men to finally shave off their hipster beards?,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6450.jpg,1
45,"China is building two new hospitals to treat patients affected by the coronavirus, with construction moving at an astonishing pace.",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6451.jpg,1
46,Videos claim to show violent protests in China amid ChineseVirus fears ,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6452.jpg,1
47,Cyclone Amphan is expected to reach the coasts of India and Bangladesh on Wednesday with winds potentially up to mph.,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6453.jpg,1
48,Mrs.,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6454.jpg,1
49,President Trump boarded Marine One to travel to Walter Reed hospital.,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6455.jpg,1
50,Dr.,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6456.jpg,1
51,Pro Palestinian crowd has gathered in front of the Israeli Consulate in Los Angeles to show support for Palestinians.,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6457.jpg,1
52,GOP lawmaker claims many mass shooters end up being Democrats ,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6458.jpg,1
53,Our plan will bring tax relief to middleclass families amp,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6459.jpg,1
54,Do you think you or someone you love may have COVID?,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6460.jpg,1
55,ProBeijing lawmaker Junius Ho was injured in a knife attack whilst campaigning on Wednesday morning.,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6461.jpg,1
56,Protested in favour of farmers today in Delhi and participated in Tiranga Yatra on CongressFoundationDay with NSUI activists against Modi govt and his autocratic policies.,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6462.jpg,1
57,Armenia's kamikadze dron was successfully destroyed by Azerbaijan's air defence forces.,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6463.jpg,1
58,Celebutards Call For Total Hollywood Strike Until Trump Resigns Video ,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6464.jpg,1
59,BJP leaders shared a video of people dancing with swords and guns.,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6465.jpg,1
60,"WATCH Video Shows Hitting Damascus, Syrian Defense Systems Engaging",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6466.jpg,1
61,"Trump says autism is on the rise, but experts who study autism disagree",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6467.jpg,1
62,FLASHBACK Jan.,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6468.jpg,1
63,Fact Check of the Day President Trump falsely claimed that were now exporting energy for the first time.,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6469.jpg,1
64,"In police shootings, black victims are twice as likely to be unarmed as whites ",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6470.jpg,1
65,Screenshot of an animated video is viral claimed as of real PIA plane crash.,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6471.jpg,1
66,"FM Sergey Lavrov As for allegations regarding Russia meddling in the US election, today I handed over to SecPompeo a copy of an article published in the US in claiming that the USSR would try to interfere in US presidential election ",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6472.jpg,1
67,Israel has named it's one fighter plane as in the memory of the Indian Nurse who died in Hamas rocket attack.,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6473.jpg,1
68,Arizona voters fear ballots weren't counted because they used Sharpies,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6474.jpg,1
69,"Morgan and Katie Harris of Pennsylvania voted for Trump in , but now support Biden.",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6475.jpg,1
70,Did Wisconsin count more votes than it has voters?,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6476.jpg,1
71,WATCH Comey fires back at Trump claim he leaked classified info He's just wrong ,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6477.jpg,1
72,Donald Trump presented President Mozzarella with a hat after today's press conference with a slogan he suggested to the Italian President.,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6478.jpg,1
73,Dr.,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6479.jpg,1
74, Russian citizens may have been killed in Syria during clashes with USled forces,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6480.jpg,1
75,Bhakts placed a Bible and a statue of Jesus in the shelf behind Sonia Gandhi.,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6481.jpg,1
76,The video shows the timeline of the yearold Tabrez Ansari's mob lynching case that started in June .,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6482.jpg,1
77,"Latest figures for the spread of coronavirus in Syria, Sunday September ",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6483.jpg,1
78,"JUST IN A lawsuit about mailin ballots has been filed against County Executive Rich Fitzgerald, other Pennsylvania elected officials and several county election boards.",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6484.jpg,1
79,"She's lost the captain of her ship, she's lost the CEO of the House of Windsor and nobody can fill that void Former royal butler Paul Burrell on how the Queen will be grieving the death of her husband Prince Philip after years of marriage.",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6485.jpg,1
80,"First photograph of earth, sent by Chandrayan .",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6486.jpg,1
81,"URGENT Taiwan's defence ministry Chinese bombers, fighters have breached island's air defence ID zone ",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6487.jpg,1
82,Gorka Lone wolf terrorists is a phrase invented by Obama team to make Americans stupid ,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6488.jpg,1
83,"Respect and prays to the doctors in Italy and all around the world who are risking their life to protect the people, countering Corona and saving humanity.",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6489.jpg,1
84,"During Rick Scotts time as governor of Florida, he blocked million of fed funding to HIV programs in the state and refused expansions of medicaid.",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6490.jpg,1
85,"We can't continue acting normally, COVID is real, and the cure starts with us, wash your hands, wear a mask in public spaces, observe social distance and if possible stay at home RadaMpya CovidNiReal ",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6491.jpg,1
86,The projects Joe Biden has won the battleground state of Michigan.,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6492.jpg,1
87,"Police arrested madrasa children in Raja Bazar, Kolkata Children say they r gtng training to become terrorist for selfdestruction Media people says, we cannot show as do not have orders from Seniors Most of the madrasas in India have similar training.",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6493.jpg,1
88," An edited version of a video is being shared to falsely claim that AIUDF Chief Badruddin Ajmal said, India will become an Islamic nation if CongressAIUDF alliance is voted to power in Assam.",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6494.jpg,1
89,Ted Nugent Has Tested Positive For COVID,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6495.jpg,1
90,"WATCH Video Shows SyriaStrikes Hitting Damascus, Syrian Defense Systems Engaging Missiles ",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6496.jpg,1
91,Thousands of people Hold Kashmir Flag Chant Slogans against India in khoiratta Kotly Pakistan administered Azad Jammu Kashmir across the state Protest after Indian govt move to remove the special constitutional status granted to the disputed Kashmir region ,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6497.jpg,1
92,Trump again falsely claims he opposed the Iraq War before the invasion ,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6498.jpg,1
93,The proportion of patients spending over hours in Aamp,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6499.jpg,1
94,"Alert Viral crocodile rescue video from Dadar Mohalla in Chiplun, not Dadar in Mumbai The video of the reptile being rescued by forest officials is being wrongly circulated with titles like 'crocodile found in main road gutter in Dadar, Mumbai'.",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6500.jpg,1
95,Scientists say COVID can lead to brain damage ,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6501.jpg,1
96,"Pakistan Hindu bride abducted, converted to Islam, forcibly married to Muslim ",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6502.jpg,1
97,"Between March and May , a total of , people died in New York City.",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6503.jpg,1
98,Mirwaiz at a rally where slogans of 'jeeve jeeve Pakistan' are raised and Pak flags hoisted ,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6504.jpg,1
99,Russian Foreign Minister Sergei Lavrov has stated in a phone conversation with US Secretary of State that Russia's Maria Butina has been arrested by the US on fabricated charges and called for her release,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6505.jpg,1
100, We have identified two different posts which have doctored a photo of Philippine actress Cynthia Patag.,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6506.jpg,1
101,Congress Passes Bill Repealing CountryOfOrigin Meat Labeling Rule ,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6507.jpg,1
102,"Parents should NOT buy face masks for children under three because they 'can cause choking and suffocation', Public Health England warns ",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6508.jpg,1
103,President Trump The Democrat position on abortion is so extreme that they dont mind executing babies AFTER birth.,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6509.jpg,1
104,"Trump says autism is on the rise, but experts who study autism disagree ",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6510.jpg,1
105,Dr.,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6511.jpg,1
106,"Mr Sonu Sood has been honoured by the UNDP's Special Humanitarian Action Award for his efforts in helping the migrants with transportation, food, shelter, and job opportunities.",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6512.jpg,1
107,"During a BLM protest in New York City this weekend, a white man was severely beaten by a black mob ",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6513.jpg,1
108,strengthens case for universal ultra basic income argue economists Esther Duflo amp,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6514.jpg,1
109,"A photo of Delhi CM Arvind Kejriwal helping a kid wearing a mask is viral claiming why he, Manish Sisodia and one more aren't wearing the mask themselves.",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6515.jpg,1
110,"ISRO Chief, K Sivan told that We have found the location of VikramLander on lunar surface amp",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6516.jpg,1
111,A political dispute in Brazil is slowing down progress toward a COVID vaccine.,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6517.jpg,1
112,"EXCLUSIVE Paul Pogba will NOT quit the France team, despite claims from the Middle East ",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6518.jpg,1
113,Footage shows clashes between Palestinians and the Israeli military in alBirah city in West Bank.,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6519.jpg,1
114,"Hindus becoming refugee in their own country Bagakhali, Diamond harbour, South Paraganas, West Bengal announcement from masjid to attack Hindu.",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6520.jpg,1
115,Important prevention tips for CoronaVirus BCC ,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6521.jpg,1
116,"So far during lockdown, gmpolice has received reports of over assaults on emergency workers.",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6522.jpg,1
117,BREAKING There are unconfirmed reports that Chinese bombers amp,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6523.jpg,1
118,"Sonu Sood has received the prestigious SDG Special Humanitarian Action Award by the UNDP for sending lakhs of migrant workers home, aiding free education amp",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6524.jpg,1
119,Coronavirus UK yearold becomes youngest Briton to die from COVID ,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6525.jpg,1
120,There Is No Proof of Widespread Voting Fraud in New Hampshire,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6526.jpg,1
121," PM Jawaharlal Nehru Arrives In USA , Inspecting Guard of Honour by American Armed Forces",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6527.jpg,1
122,U.,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6528.jpg,1
123,Caught on camera Autonomous robot destroyed by selfdriving Tesla ,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6529.jpg,1
124,Maskwearing and respiratory health Is your body getting enough oxygen?,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6530.jpg,1
125,Stone pelting on school bus in Seelampur.,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6531.jpg,1
126,"Under the influence of CycloneAmphan, several parts of coastal Odisha are experiencing rainfall amp",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6532.jpg,1
127,"Hundreds of thousands of people are protesting in Yangon Myanmar demanding for democracy, the release of detained leaders and ending dictatorship in unison.",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6533.jpg,1
128,Friends pls join in large number to raise your voice for Protesting students of JNU.,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6534.jpg,1
129,The GOP's socalled middle class tax cuts might actually raise taxes on working people.,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6535.jpg,1
130,"White House claims FBI, NSA told Congress that Russia did not influence election ",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6536.jpg,1
131,Corona Virus prevention.,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6537.jpg,1
132,Pakistani flag waived in Srinagar during protest demonstration ,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6538.jpg,1
133,"Following World Cup boost and natural gas project in Siberia, Russias economy in grew at the fastest pace in six years ",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6539.jpg,1
134,"Dear Donald Hands off our Medicare, Medicaid, EPA, Department of Education, amp",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6540.jpg,1
135,"Protesters take part in a demonstration blocking a road with their cars and demanding the release of detained leader Aung San during a demonstration against the in Yangon on February , .",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6541.jpg,1
136,Mere holding of Voter Identity card does not entitle the voter to cast herhis vote during the Elections.,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6542.jpg,1
137,"Tanja Lund Erichsenm, the Director of Pharmacovigilance at the Danish Medicines Agency, faints while announcing Denmarks decision to completely abandon the rollout of AstraZenecas COVID vaccine due to a risk of rare blood clots.",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6543.jpg,1
138,"High alert Chicken infected from corona virus found in Bangalore today, kindly circulate the message and avoid consumption of chicken.",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6544.jpg,1
139,I don't know what I'm signing here.,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6545.jpg,1
140,"P Sainath Explains Why Farmers Are Protesting PSainathorg says, Punjab, Haryana and Western UP will have the maximum action.",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6546.jpg,1
141,Seemed like an earthquake Batala cracker factory blast survivors recount horrific explosion report by Anil Sharma and Mandeep Kaur Narula ,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6547.jpg,1
142,"Mort du prince Philip Elizabeth II dit ressentir un grand vide, selon le prince Andrew ",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6548.jpg,1
143,"This year especially, the Coronavirus pandemic is challenging our communities in ways we could never have imagined, and it's leaving vulnerable children at greater risk than ever before.",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6549.jpg,1
144,Budget Tax rates for households earning less than RMk to be reduced ,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6550.jpg,1
145,"Images from the site where Ethiopian Airlines flight ET crashed, killing all on board Tiksa Negeri",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6551.jpg,1
146,"UPDATE The prime minister of Lebanon said the explosion in Beirut was caused by an estimated , tons of ammonium nitrate left unsecured in a warehouse.",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6552.jpg,1
147,Midfielder Felipe Melo has revealed how Brazil used to rotate their tactical fouling on Lionel Messi when facing Argentina we rotated and kicked him once each.,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6553.jpg,1
148,Rudy Giuliani Wildly Wrong in Partisan Tweet About Murders in Chicago This Weekend ,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6554.jpg,1
149,JUST IN UK alongside European allies now recognizes Juan Guaido as interim constitutional president in Venezuela until credible elections can be held Foreign Secretary Jeremy Hunt on Twitter ,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6555.jpg,1
150,Plane Crashed CCTV Karachi PK PIACrash ,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6556.jpg,1
151,"Russia has produced the world's first batch of COVID vaccines for animals and Kasha, the cat, was one of the first to get a jab ",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6557.jpg,1
152,"Nusrat Jahan, Bengali Actress, Model, MP amp",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6558.jpg,1
153,In the U.,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6559.jpg,1
154,Biden Says Warrens Medicare for All Plan Would Require Trillion MiddleClass Tax Hike ,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6560.jpg,1
155,"KashmirProtests But Kashmir isn't alone, every Pakistani, every Muslim is protesting with Kashmir.",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6561.jpg,1
156," Rules on wearing masks outdoors in the hardesthit parts of France will take effect on Monday It's the government's latest move to tighten coronavirus restrictions, but pressure is growing to mandate wearing masks outdoors nationwide For more ",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6562.jpg,1
157,India found its missing Vikram lunar lander,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6563.jpg,1
158,RaceForAmerica DonaldTrump wins his home state Florida.,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6564.jpg,1
159,Joe Biden is a nasty man.,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6565.jpg,1
160,A false claim circulating since has been revived.,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6566.jpg,1
161,", illegal migrants stopped from entering Britain over the past year ",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6567.jpg,1
162,"A passenger jet crashed in a residential area near the city of Karachi, Pakistan, earlier today.",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6568.jpg,1
163,This yearold man is busy installing an elevator into his home so that he can grow old in his current house as long as he can.,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6569.jpg,1
164,"Joe Biden is speaking right now, More people voted in this election than ever before.",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6570.jpg,1
165,Jamp,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6571.jpg,1
166,Massive protest procession of Bangladesh JamaateIslami Chittagong metropolis in France in protest of insulting the Holy Prophet Muhammad PBUH.,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6572.jpg,1
167,Recent Ethiopian plane crash inside and external pics and video.,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6573.jpg,1
168,NEW TONIGHT Pence wrongly says only cents of every dollar from Clinton Foundation goes to charity,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6574.jpg,1
169,"Yung mga nagpapaflu vaccine or pneumonia vaccine, we do not advise against it.",/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6575.jpg,1
170,Did wrestler Priya Malik win gold for India at the Tokyo Olympics?,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6576.jpg,1
171,US President Trump boarded Marine One to travel to Walter Reed hospital.,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6577.jpg,1
172,Trump wants to take the oil in Iraq.,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6578.jpg,1
173,Woman at AOC Town Hall Who Pitched Eating Babies as Solution to Climate Crisis Was Plant from ProTrump Group ,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6579.jpg,1
174,CPIM Rajya Sabha MPs visited farmers protesting against Bills in different districts of Haryana amp,/home/jncsnlp4/SSD2/tb/data/MR2-en/train/img/6580.jpg,1
